nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2006-01-03;835.0;227.6;835.0;227.6
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2006-01-03;3115.0;90.65;3115.0;90.65
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2006-01-03;131.0;75.96;131.0;75.96
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-03;210.0;67.34;210.0;67.34
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-03;144.0;63.78;144.0;63.78
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2006-01-03;520.0;81.22;520.0;81.22
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2006-01-03;12953.0;84.73;12697.0;83.05
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-01-03;2374.0;115.07;2374.0;115.07
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2006-01-03;250.0;43.44;250.0;43.44
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2006-01-03;104.0;72.53;104.0;72.53
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-03;79.0;102.58;74.0;96.08
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-03;128.0;102.09;128.0;102.09
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-03;1866.0;102.28;1866.0;102.28
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-03;43.0;71.04;43.0;71.04
JACUI;112;Fio dagua;JACUI;;S;SUL;2006-01-03;83.0;71.41;83.0;71.41
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-03;590.0;73.12;471.0;58.37
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-03;33.0;146.31;33.0;146.31
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-03;66.0;73.97;66.0;73.97
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2006-01-03;1761.0;88.41;1761.0;88.41
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-01-03;111.0;114.28;111.0;114.28
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-03;855.0;76.75;855.0;76.75
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-01-03;1801.0;127.22;1763.0;124.53
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-03;48.0;145.79;46.0;139.71
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-03;527.0;81.51;527.0;81.51
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2006-01-03;420.0;89.32;420.0;89.32
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2006-01-03;272.0;173.92;272.0;173.92
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-03;1117.0;69.65;1117.0;69.65
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2006-01-03;163.0;49.22;103.0;31.1
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-03;303.0;82.9;303.0;82.9
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2006-01-03;59.0;100.25;53.0;90.05
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-01-03;516.0;115.1;516.0;115.1
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2006-01-03;195.0;62.59;195.0;62.59
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-03;379.0;100.76;379.0;100.76
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-03;444.0;85.45;444.0;85.45
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-03;94.0;191.17;92.0;187.11
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-01-03;2014.0;115.15;2014.0;115.15
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-01-03;2876.0;115.14;2876.0;115.14
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-03;336.0;67.7;336.0;67.7
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-03;86.0;116.73;86.0;116.73
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2006-01-03;115.0;144.73;115.0;144.73
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2006-01-03;38.0;72.07;38.0;72.07
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2006-01-03;25.0;17.02;25.0;17.02
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-03;61.0;103.26;61.0;103.26
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-03;91.0;116.81;90.0;115.53
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-03;175.0;90.6;169.0;87.5
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2006-01-03;68.0;52.96;68.0;52.96
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2006-01-03;1626.0;84.28;1626.0;84.28
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-01-03;149.0;65.01;149.0;65.01
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2006-01-03;26.0;43.0;26.0;43.0
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-01-03;158.0;122.88;29.0;22.55
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2006-01-03;97.0;93.46;60.0;57.81
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-03;313.0;95.08;200.0;60.75
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2006-01-03;70.0;45.81;70.0;45.81
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2006-01-03;315.0;44.71;315.0;44.71
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2006-01-03;123.0;54.12;123.0;54.12
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-03;169.0;169.03;165.0;165.03
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2006-01-03;301.0;49.83;301.0;49.83
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2006-01-03;434.0;51.12;434.0;51.12
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-03;49.0;115.88;49.0;115.88
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2006-01-03;42.0;55.47;42.0;55.47
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-03;2866.0;114.14;1930.0;76.86
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2006-01-03;454.0;55.15;454.0;55.15
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-01-03;954.0;65.96;954.0;65.96
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-01-03;1265.0;114.97;1265.0;114.97
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-03;92.0;115.99;44.0;55.47
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2006-01-03;84.0;106.5;69.0;87.48
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-03;441.0;122.91;401.0;111.76
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-01-03;236.0;47.06;236.0;47.06
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-01-03;351.0;57.07;327.0;53.17
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2006-01-03;8686.0;106.34;8686.0;106.34
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-03;341.0;63.94;341.0;63.94
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-01-03;5749.0;115.19;5749.0;115.19
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-04;1219.0;71.44;1219.0;71.44
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2006-01-04;179.0;46.07;-28.0;-7.21
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-01-04;198.0;166.4;176.0;147.91
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2006-01-04;225.0;154.59;80.0;54.97
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2006-01-04;148.0;61.84;148.0;61.84
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2006-01-04;850.0;107.31;850.0;107.31
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-04;164.0;209.28;164.0;209.28
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-04;40.0;82.04;40.0;82.04
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-01-04;489.0;78.37;489.0;78.37
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2006-01-04;71.0;57.17;71.0;57.17
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-04;199.0;187.82;188.0;177.43
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-04;169.0;193.25;155.0;177.24
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-01-04;764.0;128.3;396.0;66.5
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-01-04;780.0;232.72;780.0;232.72
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-04;504.0;111.83;300.0;66.57
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2006-01-04;58.0;247.72;22.0;93.96
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2006-01-04;48.0;66.22;48.0;66.22
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;216.0;184.2;195.0;166.29
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-04;999.0;102.89;999.0;102.89
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;129.0;112.68;129.0;112.68
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;195.0;97.3;195.0;97.3
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;163.0;81.23;163.0;81.23
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-04;2320.0;172.87;2320.0;172.87
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2006-01-04;304.0;42.77;304.0;42.77
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2006-01-04;118.0;71.08;118.0;71.08
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-01-04;49.0;98.0;49.0;98.0
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2006-01-04;68.0;44.47;68.0;44.47
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2006-01-04;940.0;256.22;940.0;256.22
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2006-01-04;3294.0;95.86;3294.0;95.86
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2006-01-04;273.0;158.3;149.0;86.4
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;272.0;87.22;272.0;87.22
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;164.0;72.64;164.0;72.64
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2006-01-04;509.0;79.51;509.0;79.51
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2006-01-04;13013.0;85.12;13013.0;85.12
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-01-04;2357.0;114.25;2357.0;114.25
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2006-01-04;228.0;39.62;228.0;39.62
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2006-01-04;98.0;68.34;98.0;68.34
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-04;78.0;101.28;73.0;94.79
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-04;127.0;101.29;127.0;101.29
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-04;1939.0;106.28;1939.0;106.28
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;49.0;80.95;49.0;80.95
JACUI;112;Fio dagua;JACUI;;S;SUL;2006-01-04;82.0;70.55;82.0;70.55
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;753.0;93.32;615.0;76.22
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;36.0;159.61;36.0;159.61
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-04;66.0;73.97;66.0;73.97
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2006-01-04;1853.0;93.03;1853.0;93.03
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-01-04;116.0;119.43;116.0;119.43
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;1079.0;96.86;1079.0;96.86
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-01-04;1914.0;135.2;1879.0;132.73
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;61.0;185.27;59.0;179.2
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-04;652.0;100.85;652.0;100.85
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2006-01-04;397.0;84.43;397.0;84.43
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2006-01-04;302.0;193.1;302.0;193.1
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-04;1320.0;82.31;1320.0;82.31
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2006-01-04;156.0;47.11;99.0;29.9
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-04;336.0;91.93;336.0;91.93
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2006-01-04;50.0;84.95;43.0;73.06
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-01-04;513.0;114.43;513.0;114.43
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2006-01-04;238.0;76.4;238.0;76.4
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;379.0;100.76;379.0;100.76
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-04;483.0;92.95;483.0;92.95
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-04;111.0;225.75;110.0;223.71
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-01-04;2000.0;114.35;2000.0;114.35
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-01-04;2856.0;114.34;2856.0;114.34
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;419.0;84.42;419.0;84.42
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;150.0;203.61;150.0;203.61
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2006-01-04;45.0;56.63;45.0;56.63
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2006-01-04;37.0;70.18;37.0;70.18
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2006-01-04;24.0;16.34;24.0;16.34
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;61.0;103.26;61.0;103.26
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-04;98.0;125.8;97.0;124.52
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-04;183.0;94.75;165.0;85.43
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2006-01-04;62.0;48.29;62.0;48.29
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2006-01-04;1695.0;87.86;1695.0;87.86
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-01-04;189.0;82.47;189.0;82.47
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2006-01-04;24.0;39.7;24.0;39.7
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-01-04;117.0;90.99;-11.0;-8.55
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2006-01-04;91.0;87.68;60.0;57.81
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-04;407.0;123.63;259.0;78.67
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2006-01-04;68.0;44.5;68.0;44.5
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2006-01-04;300.0;42.58;300.0;42.58
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2006-01-04;112.0;49.28;112.0;49.28
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-04;199.0;199.03;175.0;175.03
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2006-01-04;298.0;49.33;298.0;49.33
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2006-01-04;431.0;50.77;431.0;50.77
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;76.0;179.73;76.0;179.73
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2006-01-04;40.0;52.83;40.0;52.83
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-04;3066.0;122.1;2130.0;84.83
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2006-01-04;456.0;55.39;456.0;55.39
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-01-04;1020.0;70.53;1020.0;70.53
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-01-04;1261.0;114.6;1261.0;114.6
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-04;94.0;118.51;48.0;60.52
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2006-01-04;74.0;93.82;68.0;86.22
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-04;480.0;133.78;349.0;97.27
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-01-04;284.0;56.63;284.0;56.63
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-01-04;367.0;59.67;367.0;59.67
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2006-01-04;8499.0;104.05;8499.0;104.05
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-04;438.0;82.13;438.0;82.13
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-01-04;5708.0;114.37;5708.0;114.37
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-05;1427.0;83.63;1427.0;83.63
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2006-01-05;152.0;39.12;120.0;30.88
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-01-05;235.0;197.5;129.0;108.41
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2006-01-05;275.0;188.95;129.0;88.63
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2006-01-05;149.0;62.26;149.0;62.26
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2006-01-05;1177.0;148.59;1177.0;148.59
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-05;192.0;245.01;192.0;245.01
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-05;41.0;84.09;41.0;84.09
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-01-05;506.0;81.1;506.0;81.1
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2006-01-05;71.0;57.17;71.0;57.17
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-05;180.0;169.88;164.0;154.78
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-01-05;149.0;170.38;131.0;149.8
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-01-05;738.0;123.93;328.0;55.08
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-01-05;558.0;166.49;558.0;166.49
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-05;611.0;135.58;406.0;90.09
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2006-01-05;60.0;256.26;21.0;89.69
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2006-01-05;43.0;59.32;43.0;59.32
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-05;238.0;202.96;218.0;185.9
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-05;1529.0;157.47;1529.0;157.47
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-05;129.0;112.68;129.0;112.68
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-05;289.0;144.2;289.0;144.2
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-05;193.0;96.19;193.0;96.19
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-05;2132.0;158.86;2132.0;158.86
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2006-01-05;311.0;43.76;311.0;43.76
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2006-01-05;127.0;76.5;127.0;76.5
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-01-05;48.0;96.0;48.0;96.0
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2006-01-05;63.0;41.2;63.0;41.2
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2006-01-05;684.0;186.44;684.0;186.44
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2006-01-05;3602.0;104.82;3602.0;104.82
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2006-01-05;320.0;185.56;145.0;84.08
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-05;401.0;128.59;387.0;124.1
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-01-05;185.0;81.94;185.0;81.94
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2006-01-05;357.0;55.76;357.0;55.76
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2006-01-05;13386.0;87.56;12200.0;79.8
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-01-05;2351.0;113.96;2351.0;113.96
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2006-01-05;208.0;36.14;208.0;36.14
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2006-01-05;89.0;62.07;89.0;62.07
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-05;91.0;118.16;79.0;102.58
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-05;148.0;118.04;148.0;118.04
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-05;2795.0;153.2;2795.0;153.2
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-05;51.0;84.26;51.0;84.26
JACUI;112;Fio dagua;JACUI;;S;SUL;2006-01-05;76.0;65.39;76.0;65.39
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-05;1189.0;147.36;1067.0;132.24
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-01-05;39.0;172.91;39.0;172.91
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-01-05;66.0;73.97;66.0;73.97
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2006-01-05;2026.0;101.71;2026.0;101.71
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-01-05;116.0;119.43;116.0;119.43
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-05;1774.0;159.25;1774.0;159.25
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-01-05;1950.0;137.74;1888.0;133.36
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2006-01-05;67.0;203.49;65.0;197.42
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-05;1163.0;179.89;1163.0;179.89
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2006-01-05;268.0;56.99;268.0;56.99
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2006-01-05;502.0;320.98;502.0;320.98
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-01-05;1667.0;103.95;1667.0;103.95
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2006-01-05;129.0;38.95;113.0;34.12
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-01-05;554.0;151.57;554.0;151.57
